initial_location,seating_capacity,start_service_time,end_service_time
114651,4,1,108000
113146,4,1,108000
137235,4,1,108000
29703,4,1,108000
26572,4,1,108000
131388,4,1,108000
87332,4,1,108000
103924,4,1,108000
137935,4,1,108000
96516,4,1,108000
57827,4,1,108000
25939,4,1,108000
126488,4,1,108000
156262,4,1,108000
44240,4,1,108000
3027,4,1,108000
155680,4,1,108000
62314,4,1,108000
19422,4,1,108000
57533,4,1,108000
19549,4,1,108000
58537,4,1,108000
112986,4,1,108000
29040,4,1,108000
20701,4,1,108000
159927,4,1,108000
131727,4,1,108000
79458,4,1,108000
48682,4,1,108000
122422,4,1,108000
24783,4,1,108000
146842,4,1,108000
28467,4,1,108000
28122,4,1,108000
2722,4,1,108000
41754,4,1,108000
40249,4,1,108000
81980,4,1,108000
97409,4,1,108000
94396,4,1,108000
113050,4,1,108000
133242,4,1,108000
28604,4,1,108000
82993,4,1,108000
3004,4,1,108000
34365,4,1,108000
3480,4,1,108000
23008,4,1,108000
41581,4,1,108000
22207,4,1,108000
39110,4,1,108000
131641,4,1,108000
115874,4,1,108000
84239,4,1,108000
372,4,1,108000
80765,4,1,108000
100414,4,1,108000
59068,4,1,108000
120636,4,1,108000
5439,4,1,108000
103347,4,1,108000
68938,4,1,108000
81092,4,1,108000
25050,4,1,108000
47497,4,1,108000
14976,4,1,108000
100768,4,1,108000
21992,4,1,108000
70452,4,1,108000
68244,4,1,108000
15055,4,1,108000
137114,4,1,108000
25495,4,1,108000
116509,4,1,108000
2605,4,1,108000
47633,4,1,108000
149851,4,1,108000
25495,4,1,108000
45990,4,1,108000
98919,4,1,108000
77673,4,1,108000
23665,4,1,108000
62890,4,1,108000
146023,4,1,108000
121782,4,1,108000
154638,4,1,108000
87621,4,1,108000
15055,4,1,108000
41215,4,1,108000
134181,4,1,108000
41157,4,1,108000
8951,4,1,108000
35010,4,1,108000
160266,4,1,108000
42084,4,1,108000
88633,4,1,108000
3716,4,1,108000
74838,4,1,108000
11334,4,1,108000
107362,4,1,108000
48154,4,1,108000
119359,4,1,108000
151056,4,1,108000
154327,4,1,108000
93132,4,1,108000
126588,4,1,108000
129339,4,1,108000
130267,4,1,108000
41723,4,1,108000
65490,4,1,108000
20883,4,1,108000
107374,4,1,108000
114523,4,1,108000
58271,4,1,108000
27612,4,1,108000
89742,4,1,108000
155599,4,1,108000
130267,4,1,108000
150834,4,1,108000
51936,4,1,108000
76875,4,1,108000
35744,4,1,108000
136872,4,1,108000
18970,4,1,108000
22516,4,1,108000
123903,4,1,108000
979,4,1,108000
119571,4,1,108000
78148,4,1,108000
139575,4,1,108000
91526,4,1,108000
33471,4,1,108000
94120,4,1,108000
102097,4,1,108000
130592,4,1,108000
118395,4,1,108000
111868,4,1,108000
87044,4,1,108000
469,4,1,108000
150751,4,1,108000
32574,4,1,108000
16264,4,1,108000
102450,4,1,108000
28828,4,1,108000
31159,4,1,108000
28199,4,1,108000
37755,4,1,108000
55961,4,1,108000
119617,4,1,108000
135048,4,1,108000
92575,4,1,108000
72816,4,1,108000
97502,4,1,108000
135269,4,1,108000
78911,4,1,108000
42347,4,1,108000
105611,4,1,108000
45332,4,1,108000
122050,4,1,108000
28177,4,1,108000
83564,4,1,108000
109183,4,1,108000
125300,4,1,108000
156713,4,1,108000
2700,4,1,108000
134245,4,1,108000
134109,4,1,108000
5745,4,1,108000
17207,4,1,108000
55178,4,1,108000
77521,4,1,108000
55725,4,1,108000
100013,4,1,108000
71922,4,1,108000
49408,4,1,108000
85884,4,1,108000
22599,4,1,108000
59146,4,1,108000
39797,4,1,108000
92391,4,1,108000
33550,4,1,108000
154152,4,1,108000
39840,4,1,108000
97155,4,1,108000
39822,4,1,108000
43231,4,1,108000
27412,4,1,108000
154142,4,1,108000
66531,4,1,108000
133576,4,1,108000
154346,4,1,108000
124608,4,1,108000
47795,4,1,108000
147967,4,1,108000
83933,4,1,108000
21813,4,1,108000
129357,4,1,108000
105062,4,1,108000
121861,4,1,108000
51670,4,1,108000
62875,4,1,108000
35032,4,1,108000
20240,4,1,108000
37644,4,1,108000
6651,4,1,108000
99879,4,1,108000
34972,4,1,108000
100396,4,1,108000
37214,4,1,108000
77070,4,1,108000
41332,4,1,108000
77673,4,1,108000
67440,4,1,108000
111944,4,1,108000
103787,4,1,108000
156168,4,1,108000
66287,4,1,108000
34474,4,1,108000
140916,4,1,108000
39110,4,1,108000
47921,4,1,108000
121650,4,1,108000
90231,4,1,108000
81332,4,1,108000
138571,4,1,108000
98592,4,1,108000
67657,4,1,108000
109524,4,1,108000
8937,4,1,108000
137354,4,1,108000
129761,4,1,108000
129134,4,1,108000
39106,4,1,108000
77673,4,1,108000
102682,4,1,108000
114730,4,1,108000
7307,4,1,108000
143502,4,1,108000
58251,4,1,108000
98028,4,1,108000
153470,4,1,108000
42819,4,1,108000
135417,4,1,108000
108923,4,1,108000
61591,4,1,108000
92938,4,1,108000
91698,4,1,108000
66047,4,1,108000
136296,4,1,108000
72636,4,1,108000
72050,4,1,108000
66287,4,1,108000
80327,4,1,108000
91940,4,1,108000
73692,4,1,108000
107368,4,1,108000
86250,4,1,108000
116048,4,1,108000
137603,4,1,108000
114825,4,1,108000
35010,4,1,108000
144578,4,1,108000
89008,4,1,108000
130610,4,1,108000
108146,4,1,108000
48098,4,1,108000
97141,4,1,108000
148802,4,1,108000
37214,4,1,108000
141794,4,1,108000
134266,4,1,108000
73578,4,1,108000
15359,4,1,108000
122827,4,1,108000
22207,4,1,108000
118296,4,1,108000
126782,4,1,108000
45464,4,1,108000
136696,4,1,108000
7848,4,1,108000
119630,4,1,108000
62167,4,1,108000
126327,4,1,108000
128110,4,1,108000
119489,4,1,108000
85458,4,1,108000
68140,4,1,108000
75453,4,1,108000
26073,4,1,108000
102500,4,1,108000
152494,4,1,108000
5113,4,1,108000
136718,4,1,108000
39126,4,1,108000
132642,4,1,108000
91891,4,1,108000
120272,4,1,108000
59066,4,1,108000
26183,4,1,108000
33791,4,1,108000
98894,4,1,108000
49031,4,1,108000
79909,4,1,108000
23982,4,1,108000
42170,4,1,108000
158585,4,1,108000
101182,4,1,108000
60151,4,1,108000
109183,4,1,108000
97120,4,1,108000
119670,4,1,108000
45839,4,1,108000
52608,4,1,108000
142668,4,1,108000
142647,4,1,108000
59614,4,1,108000
105317,4,1,108000
109163,4,1,108000
112966,4,1,108000
13255,4,1,108000
91317,4,1,108000
156435,4,1,108000
50505,4,1,108000
133137,4,1,108000
20889,4,1,108000
27442,4,1,108000
160671,4,1,108000
37214,4,1,108000
102299,4,1,108000
23579,4,1,108000
48867,4,1,108000
10410,4,1,108000
30582,4,1,108000
83961,4,1,108000
137319,4,1,108000
77673,4,1,108000
45853,4,1,108000
87042,4,1,108000
159917,4,1,108000
115953,4,1,108000
66287,4,1,108000
23881,4,1,108000
4165,4,1,108000
13554,4,1,108000
111301,4,1,108000
133802,4,1,108000
1467,4,1,108000
121012,4,1,108000
68234,4,1,108000
95507,4,1,108000
8665,4,1,108000
124193,4,1,108000
131591,4,1,108000
92938,4,1,108000
20107,4,1,108000
57014,4,1,108000
39678,4,1,108000
112933,4,1,108000
104601,4,1,108000
134505,4,1,108000
160754,4,1,108000
84299,4,1,108000
160681,4,1,108000
20270,4,1,108000
103610,4,1,108000
115204,4,1,108000
61443,4,1,108000
160838,4,1,108000
81141,4,1,108000
83289,4,1,108000
17719,4,1,108000
8577,4,1,108000
115586,4,1,108000
16726,4,1,108000
100672,4,1,108000
22640,4,1,108000
69460,4,1,108000
54472,4,1,108000
113597,4,1,108000
30108,4,1,108000
22207,4,1,108000
4770,4,1,108000
64015,4,1,108000
14408,4,1,108000
2017,4,1,108000
12418,4,1,108000
23827,4,1,108000
73539,4,1,108000
113623,4,1,108000
42717,4,1,108000
146205,4,1,108000
42794,4,1,108000
85730,4,1,108000
75201,4,1,108000
78152,4,1,108000
15641,4,1,108000
54236,4,1,108000
100009,4,1,108000
91321,4,1,108000
132174,4,1,108000
142834,4,1,108000
9652,4,1,108000
126011,4,1,108000
8951,4,1,108000
149525,4,1,108000
15894,4,1,108000
131516,4,1,108000
35077,4,1,108000
140916,4,1,108000
14007,4,1,108000
146842,4,1,108000
144721,4,1,108000
55725,4,1,108000
53631,4,1,108000
145814,4,1,108000
104991,4,1,108000
1592,4,1,108000
136813,4,1,108000
67962,4,1,108000
136022,4,1,108000
141917,4,1,108000
35077,4,1,108000
115538,4,1,108000
137071,4,1,108000
59068,4,1,108000
89740,4,1,108000
47919,4,1,108000
54472,4,1,108000
136897,4,1,108000
145741,4,1,108000
23689,4,1,108000
84791,4,1,108000
122827,4,1,108000
66571,4,1,108000
2956,4,1,108000
68309,4,1,108000
77670,4,1,108000
53569,4,1,108000
153949,4,1,108000
33465,4,1,108000
136895,4,1,108000
60349,4,1,108000
85503,4,1,108000
981,4,1,108000
99543,4,1,108000
70285,4,1,108000
148617,4,1,108000
27172,4,1,108000
117962,4,1,108000
34966,4,1,108000
95460,4,1,108000
72193,4,1,108000
8951,4,1,108000
21848,4,1,108000
41768,4,1,108000
101690,4,1,108000
97019,4,1,108000
87684,4,1,108000
86897,4,1,108000
104875,4,1,108000
122642,4,1,108000
67408,4,1,108000
25654,4,1,108000
51936,4,1,108000
82996,4,1,108000
91477,4,1,108000
95196,4,1,108000
50358,4,1,108000
138918,4,1,108000
51936,4,1,108000
20049,4,1,108000
159931,4,1,108000
23304,4,1,108000
38481,4,1,108000
58741,4,1,108000
32987,4,1,108000
13507,4,1,108000
141153,4,1,108000
16022,4,1,108000
18030,4,1,108000
57279,4,1,108000
48356,4,1,108000
23689,4,1,108000
7307,4,1,108000
105847,4,1,108000
34290,4,1,108000
147256,4,1,108000
156342,4,1,108000
36504,4,1,108000
91079,4,1,108000
64579,4,1,108000
81434,4,1,108000
155328,4,1,108000
126414,4,1,108000
11982,4,1,108000
11922,4,1,108000
8951,4,1,108000
158609,4,1,108000
133739,4,1,108000
48154,4,1,108000
86178,4,1,108000
95623,4,1,108000
152889,4,1,108000
137935,4,1,108000
48479,4,1,108000
59788,4,1,108000
45318,4,1,108000
25070,4,1,108000
67479,4,1,108000
151587,4,1,108000
73682,4,1,108000
154256,4,1,108000
22324,4,1,108000
151587,4,1,108000
94883,4,1,108000
51143,4,1,108000
59229,4,1,108000
11102,4,1,108000
154411,4,1,108000
117122,4,1,108000
6112,4,1,108000
118735,4,1,108000
49131,4,1,108000
110817,4,1,108000
120293,4,1,108000
42819,4,1,108000
78898,4,1,108000
78169,4,1,108000
157963,4,1,108000
59568,4,1,108000
143069,4,1,108000
13049,4,1,108000
97443,4,1,108000
84971,4,1,108000
50892,4,1,108000
145067,4,1,108000
142139,4,1,108000
137935,4,1,108000
121948,4,1,108000
32987,4,1,108000
92695,4,1,108000
101139,4,1,108000
140916,4,1,108000
14344,4,1,108000
37214,4,1,108000
10887,4,1,108000
147775,4,1,108000
59556,4,1,108000
8914,4,1,108000
50413,4,1,108000
139886,4,1,108000
145387,4,1,108000
67704,4,1,108000
31289,4,1,108000
67440,4,1,108000
126998,4,1,108000
108313,4,1,108000
159636,4,1,108000
79730,4,1,108000
126723,4,1,108000
150551,4,1,108000
25876,4,1,108000
107087,4,1,108000
120595,4,1,108000
113050,4,1,108000
12418,4,1,108000
55725,4,1,108000
104386,4,1,108000
119634,4,1,108000
40930,4,1,108000
34377,4,1,108000
139551,4,1,108000
151659,4,1,108000
77669,4,1,108000
67067,4,1,108000
80576,4,1,108000
89716,4,1,108000
112532,4,1,108000
89343,4,1,108000
112120,4,1,108000
133233,4,1,108000
22207,4,1,108000
71655,4,1,108000
109236,4,1,108000
116083,4,1,108000
95128,4,1,108000
149337,4,1,108000
86541,4,1,108000
35694,4,1,108000
77550,4,1,108000
107622,4,1,108000
143602,4,1,108000
117108,4,1,108000
31033,4,1,108000
108124,4,1,108000
99170,4,1,108000
91828,4,1,108000
78291,4,1,108000
137935,4,1,108000
87651,4,1,108000
71700,4,1,108000
115953,4,1,108000
446,4,1,108000
107783,4,1,108000
114509,4,1,108000
104337,4,1,108000
145494,4,1,108000
151687,4,1,108000
47919,4,1,108000
157569,4,1,108000
105641,4,1,108000
135204,4,1,108000
112050,4,1,108000
36504,4,1,108000
23459,4,1,108000
6441,4,1,108000
28922,4,1,108000
120321,4,1,108000
151587,4,1,108000
38811,4,1,108000
981,4,1,108000
131042,4,1,108000
91159,4,1,108000
155601,4,1,108000
43834,4,1,108000
111909,4,1,108000
109236,4,1,108000
73682,4,1,108000
18022,4,1,108000
5781,4,1,108000
53244,4,1,108000
36649,4,1,108000
118616,4,1,108000
14344,4,1,108000
110973,4,1,108000
10645,4,1,108000
154142,4,1,108000
114702,4,1,108000
114326,4,1,108000
3385,4,1,108000
141257,4,1,108000
24892,4,1,108000
123575,4,1,108000
82284,4,1,108000
77669,4,1,108000
122843,4,1,108000
119210,4,1,108000
61787,4,1,108000
35083,4,1,108000
133720,4,1,108000
107957,4,1,108000
29130,4,1,108000
85802,4,1,108000
15055,4,1,108000
93954,4,1,108000
61593,4,1,108000
142014,4,1,108000
140699,4,1,108000
76835,4,1,108000
41054,4,1,108000
133615,4,1,108000
46193,4,1,108000
38112,4,1,108000
82288,4,1,108000
98894,4,1,108000
72376,4,1,108000
68868,4,1,108000
29130,4,1,108000
52200,4,1,108000
105641,4,1,108000
62370,4,1,108000
112996,4,1,108000
3635,4,1,108000
125649,4,1,108000
23549,4,1,108000
87260,4,1,108000
32373,4,1,108000
125604,4,1,108000
102299,4,1,108000
50358,4,1,108000
97155,4,1,108000
18226,4,1,108000
113644,4,1,108000
145637,4,1,108000
6704,4,1,108000
154317,4,1,108000
100768,4,1,108000
67440,4,1,108000
17456,4,1,108000
124193,4,1,108000
102644,4,1,108000
28065,4,1,108000
140255,4,1,108000
49985,4,1,108000
137931,4,1,108000
50523,4,1,108000
91927,4,1,108000
84188,4,1,108000
19384,4,1,108000
31593,4,1,108000
132725,4,1,108000
129357,4,1,108000
63235,4,1,108000
126484,4,1,108000
13485,4,1,108000
116600,4,1,108000
97711,4,1,108000
140916,4,1,108000
153550,4,1,108000
145989,4,1,108000
137057,4,1,108000
109464,4,1,108000
24660,4,1,108000
67704,4,1,108000
134357,4,1,108000
8457,4,1,108000
103750,4,1,108000
5394,4,1,108000
29570,4,1,108000
26258,4,1,108000
3004,4,1,108000
25705,4,1,108000
76208,4,1,108000
23589,4,1,108000
17663,4,1,108000
82996,4,1,108000
122768,4,1,108000
96133,4,1,108000
47449,4,1,108000
22650,4,1,108000
65380,4,1,108000
120270,4,1,108000
119328,4,1,108000
22207,4,1,108000
87042,4,1,108000
159257,4,1,108000
63758,4,1,108000
78965,4,1,108000
96878,4,1,108000
85799,4,1,108000
129712,4,1,108000
5491,4,1,108000
155317,4,1,108000
39764,4,1,108000
59306,4,1,108000
23579,4,1,108000
160041,4,1,108000
40415,4,1,108000
41248,4,1,108000
127517,4,1,108000
2549,4,1,108000
16264,4,1,108000
118686,4,1,108000
91652,4,1,108000
51197,4,1,108000
113646,4,1,108000
5439,4,1,108000
60911,4,1,108000
536,4,1,108000
134266,4,1,108000
48639,4,1,108000
70361,4,1,108000
74428,4,1,108000
1592,4,1,108000
123340,4,1,108000
137506,4,1,108000
74449,4,1,108000
12026,4,1,108000
154152,4,1,108000
15863,4,1,108000
132845,4,1,108000
103449,4,1,108000
28135,4,1,108000
96933,4,1,108000
127748,4,1,108000
46193,4,1,108000
31273,4,1,108000
7946,4,1,108000
11455,4,1,108000
34175,4,1,108000
77673,4,1,108000
140675,4,1,108000
149935,4,1,108000
51936,4,1,108000
62920,4,1,108000
55480,4,1,108000
156094,4,1,108000
105213,4,1,108000
59066,4,1,108000
5894,4,1,108000
100768,4,1,108000
96787,4,1,108000
44329,4,1,108000
4180,4,1,108000
751,4,1,108000
109392,4,1,108000
142238,4,1,108000
115951,4,1,108000
60151,4,1,108000
34799,4,1,108000
45931,4,1,108000
76560,4,1,108000
92583,4,1,108000
147207,4,1,108000
26181,4,1,108000
85115,4,1,108000
51396,4,1,108000
51467,4,1,108000
57279,4,1,108000
132907,4,1,108000
104337,4,1,108000
114326,4,1,108000
32373,4,1,108000
131042,4,1,108000
120854,4,1,108000
118419,4,1,108000
103182,4,1,108000
42819,4,1,108000
36516,4,1,108000
69100,4,1,108000
49766,4,1,108000
126959,4,1,108000
57279,4,1,108000
57279,4,1,108000
27371,4,1,108000
104213,4,1,108000
93086,4,1,108000
5913,4,1,108000
140693,4,1,108000
129174,4,1,108000
109540,4,1,108000
36463,4,1,108000
130610,4,1,108000
94704,4,1,108000
23579,4,1,108000
35346,4,1,108000
104995,4,1,108000
65490,4,1,108000
31628,4,1,108000
37881,4,1,108000
85335,4,1,108000
115846,4,1,108000
75996,4,1,108000
118528,4,1,108000
32373,4,1,108000
8951,4,1,108000
57279,4,1,108000
100079,4,1,108000
142691,4,1,108000
67275,4,1,108000
147810,4,1,108000
76047,4,1,108000
72233,4,1,108000
16838,4,1,108000
55872,4,1,108000
114874,4,1,108000
23653,4,1,108000
124536,4,1,108000
8557,4,1,108000
7217,4,1,108000
80714,4,1,108000
18568,4,1,108000
143128,4,1,108000
23902,4,1,108000
50853,4,1,108000
37497,4,1,108000
24702,4,1,108000
145361,4,1,108000
114326,4,1,108000
84757,4,1,108000
24629,4,1,108000
11686,4,1,108000
102518,4,1,108000
101818,4,1,108000
105844,4,1,108000
61700,4,1,108000
46193,4,1,108000
89078,4,1,108000
54700,4,1,108000
52309,4,1,108000
150309,4,1,108000
131042,4,1,108000
160651,4,1,108000
154704,4,1,108000
79713,4,1,108000
8291,4,1,108000
13485,4,1,108000
51622,4,1,108000
25876,4,1,108000
25170,4,1,108000
59507,4,1,108000
17529,4,1,108000
107475,4,1,108000
157347,4,1,108000
142455,4,1,108000
118809,4,1,108000
25495,4,1,108000
142231,4,1,108000
47921,4,1,108000
5359,4,1,108000
25868,4,1,108000
43658,4,1,108000
159931,4,1,108000
18006,4,1,108000
158687,4,1,108000
9380,4,1,108000
26568,4,1,108000
18942,4,1,108000
88445,4,1,108000
105847,4,1,108000
105847,4,1,108000
48585,4,1,108000
38688,4,1,108000
26412,4,1,108000
144422,4,1,108000
116443,4,1,108000
151587,4,1,108000
124242,4,1,108000
102652,4,1,108000
153353,4,1,108000
64546,4,1,108000
74047,4,1,108000
156765,4,1,108000
149675,4,1,108000
62928,4,1,108000
73613,4,1,108000
16775,4,1,108000
23579,4,1,108000
51670,4,1,108000
99575,4,1,108000
45885,4,1,108000
3699,4,1,108000
84029,4,1,108000
8795,4,1,108000
7167,4,1,108000
3559,4,1,108000
98842,4,1,108000
131488,4,1,108000
154642,4,1,108000
3103,4,1,108000
11933,4,1,108000
97709,4,1,108000
54066,4,1,108000
96937,4,1,108000
85197,4,1,108000
133866,4,1,108000
142252,4,1,108000
60617,4,1,108000
128435,4,1,108000
138892,4,1,108000
89044,4,1,108000
80049,4,1,108000
43982,4,1,108000
159556,4,1,108000
33847,4,1,108000
11334,4,1,108000
76132,4,1,108000
159771,4,1,108000
124193,4,1,108000
52212,4,1,108000
39152,4,1,108000
130543,4,1,108000
104038,4,1,108000
47919,4,1,108000
116083,4,1,108000
75584,4,1,108000
140282,4,1,108000
65104,4,1,108000
101947,4,1,108000
120595,4,1,108000
123575,4,1,108000
139920,4,1,108000
31033,4,1,108000
18888,4,1,108000
129339,4,1,108000
87514,4,1,108000
145821,4,1,108000
20510,4,1,108000
8107,4,1,108000
122804,4,1,108000
123860,4,1,108000
116459,4,1,108000
79373,4,1,108000
154257,4,1,108000
19461,4,1,108000
113642,4,1,108000
46193,4,1,108000
144171,4,1,108000
14915,4,1,108000
140916,4,1,108000
8468,4,1,108000
42233,4,1,108000
460,4,1,108000
82592,4,1,108000
104337,4,1,108000
137935,4,1,108000
71981,4,1,108000
135905,4,1,108000
106438,4,1,108000
96671,4,1,108000
138523,4,1,108000
83331,4,1,108000
123799,4,1,108000
115198,4,1,108000
142758,4,1,108000
9467,4,1,108000
56170,4,1,108000
25876,4,1,108000
35940,4,1,108000
68497,4,1,108000
109669,4,1,108000
57279,4,1,108000
131292,4,1,108000
63570,4,1,108000
55258,4,1,108000
20229,4,1,108000
34235,4,1,108000
143467,4,1,108000
118487,4,1,108000
125249,4,1,108000
87511,4,1,108000
52470,4,1,108000
113108,4,1,108000
76266,4,1,108000
83679,4,1,108000
119841,4,1,108000
65943,4,1,108000
7252,4,1,108000
97027,4,1,108000
95711,4,1,108000
64440,4,1,108000
47497,4,1,108000
40740,4,1,108000
34336,4,1,108000
144578,4,1,108000
121225,4,1,108000
132160,4,1,108000
52040,4,1,108000
122216,4,1,108000
67498,4,1,108000
59066,4,1,108000
137935,4,1,108000
77457,4,1,108000
122843,4,1,108000
147738,4,1,108000
52466,4,1,108000
157038,4,1,108000
48380,4,1,108000
77673,4,1,108000
136679,4,1,108000
151587,4,1,108000
122793,4,1,108000
47063,4,1,108000
56493,4,1,108000
146350,4,1,108000
63600,4,1,108000
43834,4,1,108000
119575,4,1,108000
62658,4,1,108000
7217,4,1,108000
80549,4,1,108000
23306,4,1,108000
83461,4,1,108000
3961,4,1,108000
78056,4,1,108000
72710,4,1,108000
34431,4,1,108000
125749,4,1,108000
122595,4,1,108000
85312,4,1,108000
154638,4,1,108000
108667,4,1,108000
95740,4,1,108000
97003,4,1,108000
43944,4,1,108000
90325,4,1,108000
114328,4,1,108000
27871,4,1,108000
50297,4,1,108000
28696,4,1,108000
152745,4,1,108000
146905,4,1,108000
139269,4,1,108000
60151,4,1,108000
149851,4,1,108000
111678,4,1,108000
97057,4,1,108000
57279,4,1,108000
146842,4,1,108000
59788,4,1,108000
22659,4,1,108000
123513,4,1,108000
77457,4,1,108000
66816,4,1,108000
33616,4,1,108000
71457,4,1,108000
140916,4,1,108000
51332,4,1,108000
59055,4,1,108000
56999,4,1,108000
109536,4,1,108000
23387,4,1,108000
137935,4,1,108000
2819,4,1,108000
120758,4,1,108000
11334,4,1,108000
87309,4,1,108000
17665,4,1,108000
107394,4,1,108000
53618,4,1,108000
107545,4,1,108000
1073,4,1,108000
154816,4,1,108000
112797,4,1,108000
76313,4,1,108000
42632,4,1,108000
144112,4,1,108000
54551,4,1,108000
132691,4,1,108000
3581,4,1,108000
82996,4,1,108000
102124,4,1,108000
7252,4,1,108000
2226,4,1,108000
36348,4,1,108000
114237,4,1,108000
31858,4,1,108000
119982,4,1,108000
110817,4,1,108000
157057,4,1,108000
127370,4,1,108000
20919,4,1,108000
83637,4,1,108000
120423,4,1,108000
130124,4,1,108000
10759,4,1,108000
160340,4,1,108000
158844,4,1,108000
107475,4,1,108000
151934,4,1,108000
137420,4,1,108000
144578,4,1,108000
138102,4,1,108000
87398,4,1,108000
2623,4,1,108000
50647,4,1,108000
121926,4,1,108000
140916,4,1,108000
97874,4,1,108000
134393,4,1,108000
102119,4,1,108000
82526,4,1,108000
47418,4,1,108000
93509,4,1,108000
84635,4,1,108000
133741,4,1,108000
155809,4,1,108000
119670,4,1,108000
32655,4,1,108000
87312,4,1,108000
83348,4,1,108000
112386,4,1,108000
22497,4,1,108000
137935,4,1,108000
30809,4,1,108000
27379,4,1,108000
13470,4,1,108000
109163,4,1,108000
50903,4,1,108000
133178,4,1,108000
65306,4,1,108000
111494,4,1,108000
56462,4,1,108000
22599,4,1,108000
126709,4,1,108000
124195,4,1,108000
67440,4,1,108000
145083,4,1,108000
18942,4,1,108000
144466,4,1,108000
100781,4,1,108000
546,4,1,108000
118213,4,1,108000
68855,4,1,108000
84950,4,1,108000
41429,4,1,108000
116322,4,1,108000
20614,4,1,108000
120758,4,1,108000
137995,4,1,108000
58146,4,1,108000
118300,4,1,108000
116083,4,1,108000
38927,4,1,108000
31469,4,1,108000
124193,4,1,108000
5947,4,1,108000
76607,4,1,108000
57519,4,1,108000
47245,4,1,108000
73692,4,1,108000
154468,4,1,108000
71991,4,1,108000
58294,4,1,108000
73891,4,1,108000
89318,4,1,108000
141772,4,1,108000
2977,4,1,108000
19384,4,1,108000
112327,4,1,108000
75125,4,1,108000
121906,4,1,108000
108975,4,1,108000
21848,4,1,108000
71565,4,1,108000
26172,4,1,108000
32161,4,1,108000
79853,4,1,108000
140916,4,1,108000
152261,4,1,108000
44172,4,1,108000
158572,4,1,108000
47977,4,1,108000
103938,4,1,108000
106670,4,1,108000
81581,4,1,108000
67686,4,1,108000
100768,4,1,108000
85240,4,1,108000
117713,4,1,108000
103777,4,1,108000
33216,4,1,108000
68674,4,1,108000
63193,4,1,108000
114702,4,1,108000
106265,4,1,108000
113939,4,1,108000
100768,4,1,108000
132864,4,1,108000
24249,4,1,108000
63552,4,1,108000
116910,4,1,108000
109700,4,1,108000
84753,4,1,108000
114478,4,1,108000
43687,4,1,108000
63962,4,1,108000
82969,4,1,108000
28602,4,1,108000
122650,4,1,108000
27100,4,1,108000
34290,4,1,108000
18403,4,1,108000
156298,4,1,108000
82997,4,1,108000
49766,4,1,108000
122050,4,1,108000
41212,4,1,108000
84071,4,1,108000
107008,4,1,108000
101698,4,1,108000
56617,4,1,108000
45334,4,1,108000
30948,4,1,108000
131370,4,1,108000
15200,4,1,108000
64179,4,1,108000
110649,4,1,108000
116681,4,1,108000
122416,4,1,108000
123727,4,1,108000
108173,4,1,108000
6706,4,1,108000
122050,4,1,108000
40826,4,1,108000
100121,4,1,108000
115516,4,1,108000
86086,4,1,108000
128454,4,1,108000
57737,4,1,108000
113648,4,1,108000
76463,4,1,108000
60151,4,1,108000
58239,4,1,108000
84071,4,1,108000
120595,4,1,108000
108621,4,1,108000
19384,4,1,108000
136711,4,1,108000
69370,4,1,108000
147256,4,1,108000
56890,4,1,108000
120291,4,1,108000
95619,4,1,108000
48873,4,1,108000
18135,4,1,108000
131042,4,1,108000
4494,4,1,108000
120752,4,1,108000
129735,4,1,108000
125139,4,1,108000
86007,4,1,108000
107501,4,1,108000
112373,4,1,108000
84299,4,1,108000
109722,4,1,108000
143197,4,1,108000
87231,4,1,108000
126256,4,1,108000
60657,4,1,108000
7300,4,1,108000
54287,4,1,108000
42650,4,1,108000
114505,4,1,108000
63764,4,1,108000
37881,4,1,108000
32289,4,1,108000
121475,4,1,108000
20578,4,1,108000
142537,4,1,108000
56172,4,1,108000
113854,4,1,108000
145824,4,1,108000
145766,4,1,108000
18835,4,1,108000
108997,4,1,108000
97270,4,1,108000
24362,4,1,108000
39122,4,1,108000
130371,4,1,108000
110728,4,1,108000
145055,4,1,108000
37973,4,1,108000
19549,4,1,108000
154528,4,1,108000
103429,4,1,108000
130285,4,1,108000
149051,4,1,108000
55337,4,1,108000
53036,4,1,108000
59806,4,1,108000
48380,4,1,108000
115599,4,1,108000
136872,4,1,108000
7254,4,1,108000
120567,4,1,108000
126212,4,1,108000
69127,4,1,108000
125649,4,1,108000
137777,4,1,108000
141005,4,1,108000
125649,4,1,108000
87061,4,1,108000
15055,4,1,108000
8071,4,1,108000
154619,4,1,108000
145560,4,1,108000
22781,4,1,108000
25343,4,1,108000
19241,4,1,108000
96355,4,1,108000
46006,4,1,108000
44274,4,1,108000
138843,4,1,108000
118395,4,1,108000
74154,4,1,108000
47201,4,1,108000
103531,4,1,108000
116205,4,1,108000
71322,4,1,108000
153973,4,1,108000
53946,4,1,108000
156868,4,1,108000
72278,4,1,108000
8951,4,1,108000
15796,4,1,108000
62695,4,1,108000
41527,4,1,108000
13485,4,1,108000
53344,4,1,108000
58369,4,1,108000
23665,4,1,108000
45318,4,1,108000
75146,4,1,108000
62443,4,1,108000
69754,4,1,108000
142457,4,1,108000
159689,4,1,108000
128850,4,1,108000
81768,4,1,108000
62890,4,1,108000
3961,4,1,108000
149000,4,1,108000
131124,4,1,108000
7297,4,1,108000
122841,4,1,108000
22883,4,1,108000
6806,4,1,108000
