pickup_spot,dropoff_spot,min_dep_time
56102,145734,40788
103052,29397,40789
92212,59458,40789
158683,18045,40790
147161,46014,40790
8417,41735,40790
31909,33463,40791
48410,120293,40792
138459,78144,40792
13274,88275,40793
154592,63002,40793
92587,118809,40793
152083,83986,40793
16705,160424,40793
140111,89545,40793
119290,159286,40794
2914,71796,40794
143101,53439,40794
26117,69825,40794
18010,68597,40795
66977,36076,40795
114732,10769,40795
6031,102556,40796
41625,66162,40796
58806,154551,40796
44291,41266,40797
10589,49515,40797
34319,30787,40797
135874,55917,40797
120431,101177,40797
132315,101627,40797
93501,77160,40797
10185,27017,40798
158011,59583,40798
101268,118205,40798
134817,154636,40798
31180,16517,40798
66784,78915,40799
26274,59059,40799
150671,117139,40799
45480,59572,40799
81735,85939,40799
14736,100009,40799
11592,133276,40799
4760,4963,40799
56055,28308,40800
134509,7554,40800
94702,57705,40801
115230,118582,40802
14978,492,40803
146911,47177,40803
78987,94429,40804
106347,98134,40804
105197,54340,40804
50892,160725,40804
81905,62613,40804
2855,24507,40805
88989,96242,40805
104159,40171,40805
72953,42705,40805
107653,77550,40805
96649,84747,40805
139830,16005,40807
143349,11046,40807
126492,26532,40807
112785,50892,40807
104213,96878,40807
73030,147406,40807
48273,122238,40807
51685,70804,40808
104264,91833,40808
110402,8009,40809
126600,17084,40809
132178,160840,40809
108424,111071,40809
103926,15200,40809
98692,126299,40809
38785,151043,40810
98232,47647,40810
96460,147059,40811
7277,90354,40811
32878,138395,40811
9697,100372,40811
109681,132215,40812
123721,29524,40812
62869,93659,40813
52785,96301,40813
146074,154753,40813
58139,138179,40813
117311,155213,40814
59047,91422,40815
114896,18026,40815
6762,97492,40815
91311,157918,40816
68704,49519,40816
80262,108685,40816
30680,152390,40817
27017,154496,40818
10098,132766,40819
26838,104980,40819
66800,57473,40820
2226,121200,40820
24855,124085,40820
132415,64121,40821
107296,57705,40822
138010,103184,40822
21884,68639,40822
147464,86648,40822
1790,117621,40823
78975,63618,40824
1651,90083,40824
160628,46348,40824
63316,28010,40824
86541,46279,40824
152408,16327,40825
99646,33932,40826
48318,82496,40826
117733,22798,40826
22350,155282,40826
147536,70917,40827
62098,99644,40827
77997,71496,40829
153897,35756,40829
72986,144253,40829
79936,140127,40829
35256,94512,40830
26302,99191,40830
24873,23926,40831
5461,136118,40832
5705,118582,40832
116214,54782,40832
76619,18691,40832
154901,16117,40833
11280,91039,40833
134675,2887,40834
20706,53474,40835
65861,105968,40835
157991,92831,40835
42529,1998,40836
37387,53172,40836
80208,122705,40836
20049,21394,40836
5402,80778,40837
9058,102533,40838
121196,28375,40838
33167,31350,40838
121961,128594,40839
52993,91256,40840
78194,140420,40840
109047,55593,40841
104916,83894,40841
132622,67245,40842
12081,137696,40842
79212,41266,40843
45422,30855,40843
156551,128104,40843
111647,72038,40843
36672,79969,40844
50586,142370,40844
53174,58817,40844
61445,134550,40844
34840,58516,40845
93673,87537,40845
62121,18045,40846
65162,34350,40846
28532,9898,40847
6641,68853,40847
152340,109646,40848
102518,108887,40848
86575,90499,40848
53809,30790,40848
75715,52593,40849
89986,136720,40849
122191,108265,40849
11577,51697,40849
47216,63255,40850
108704,146247,40850
100347,18830,40850
11443,149791,40851
108380,18872,40851
99074,70058,40852
39960,22014,40852
34447,146343,40852
116459,40183,40852
71552,104193,40852
47049,140296,40853
142208,145930,40853
35282,77976,40854
53749,31597,40854
130016,154645,40854
137007,10149,40854
110723,31827,40854
56894,129975,40855
112037,21479,40855
48254,119432,40856
64035,51656,40857
27932,27347,40858
38758,42856,40858
98137,151563,40858
34319,117307,40859
143484,41780,40859
97141,410,40859
22685,135057,40860
96305,154611,40861
33588,85757,40861
61166,104627,40862
34628,122186,40862
44028,53916,40863
134134,65740,40863
34936,100424,40863
127551,147526,40863
144095,76899,40864
58509,119489,40864
67824,99977,40864
154970,12004,40865
140193,59426,40865
135891,58587,40865
86553,98006,40866
16077,13202,40866
79797,154188,40867
3162,89054,40868
55513,64917,40869
2577,147443,40870
34474,121357,40870
28206,35081,40870
590,11257,40870
142566,156201,40870
48895,38263,40871
82828,82937,40871
27343,40596,40871
8521,77591,40871
131923,146869,40872
113135,45754,40872
131923,134872,40873
41527,76228,40873
3627,12384,40873
91746,56094,40874
41392,58423,40874
124879,55360,40874
73756,90507,40875
124717,83483,40875
65321,98234,40875
58509,127752,40876
58509,23188,40876
34253,34261,40876
131679,130668,40877
27993,28492,40877
139982,152296,40877
122785,151725,40878
62767,39185,40879
83942,37327,40879
12263,108839,40879
156305,12060,40879
41718,126900,40879
9400,27349,40879
27017,46801,40881
34742,17777,40881
57436,156910,40882
140143,150120,40882
138118,123378,40882
47639,140709,40882
133520,74562,40883
130658,55593,40883
91656,52044,40883
136717,57705,40884
128200,146012,40884
155146,137753,40884
160818,76851,40885
140508,76708,40885
52775,123903,40885
62374,88619,40886
103637,107298,40886
79248,41727,40886
110494,65118,40887
2885,107871,40887
151503,13015,40888
128879,1558,40888
86320,148531,40889
64259,39433,40889
66853,134656,40889
134375,129006,40889
126044,68106,40890
11677,12263,40891
154037,24865,40891
78866,38333,40891
152390,25962,40892
96811,141591,40892
6566,141781,40893
111180,126467,40893
123827,76079,40893
22894,57705,40894
5545,102819,40894
35286,56667,40894
7324,152263,40894
113000,122412,40894
32655,110833,40895
22285,100372,40895
36353,88712,40896
116030,92748,40896
98602,86281,40897
39193,149408,40898
18066,70994,40898
114378,9489,40898
55451,6248,40898
91171,145734,40899
77880,6141,40899
102618,98608,40899
112372,43951,40899
16947,121277,40899
137656,83058,40899
7658,102825,40899
64105,63948,40899
68978,88341,40900
136622,135822,40900
50761,118581,40900
115663,53139,40901
88408,114429,40901
88938,26306,40901
138832,70231,40901
28270,44374,40901
114020,58958,40901
85146,151217,40901
131268,9931,40902
26214,122484,40902
54279,160065,40903
91171,69756,40903
148968,23117,40904
83530,97620,40904
12614,77071,40906
108285,88801,40906
79713,49027,40906
80201,1378,40907
62212,44743,40907
132363,36981,40908
112625,41169,40908
137753,137757,40908
58675,42384,40909
133868,27815,40911
83942,95070,40913
104171,27602,40914
110333,44043,40914
110333,72831,40914
41788,107626,40914
148617,65484,40914
85249,132564,40914
79193,153659,40914
101788,126490,40915
34850,68700,40915
159103,33495,40915
136866,26999,40916
81148,74552,40916
111833,83621,40916
152741,133108,40916
5865,23119,40916
67268,59051,40917
152242,116776,40917
59768,59764,40917
102886,8339,40917
73984,56957,40918
80201,153234,40918
71385,129832,40918
56508,139703,40918
118536,98779,40918
538,78303,40919
22187,147175,40919
153269,1906,40919
86545,155696,40919
122511,147052,40920
18133,134647,40920
1773,102886,40920
24412,63658,40921
147074,143119,40921
132000,101063,40921
81990,76899,40922
64107,134216,40922
153951,159975,40922
33712,109663,40922
106805,4256,40923
65364,119298,40923
83794,149408,40924
26737,41718,40924
41581,113146,40924
23377,107626,40924
33975,117296,40925
86660,9459,40925
44043,93646,40926
154394,134632,40926
126694,83515,40926
142870,63813,40926
19581,33568,40926
69644,142402,40927
149473,159450,40927
144753,20554,40927
41524,18378,40927
149709,92184,40927
488,150430,40928
105416,108265,40928
37181,100009,40928
66818,19396,40929
25501,42268,40929
81599,126368,40930
98224,156309,40930
105819,47081,40930
122690,152739,40930
10527,46133,40931
22201,7919,40931
10864,135864,40932
103699,69143,40932
138409,27287,40932
27674,22458,40933
17739,146271,40933
116268,142721,40933
101310,1590,40933
147027,159741,40934
141330,120166,40934
78780,98125,40934
5865,142010,40934
34715,109358,40934
139426,16457,40935
158609,142408,40936
156331,34470,40936
118589,140564,40936
49117,142236,40937
21751,5904,40937
53463,160784,40937
84687,55743,40937
89174,120559,40937
44042,146070,40938
19787,4362,40939
111180,93659,40939
77906,81637,40939
13302,121501,40939
132770,41591,40940
61399,73256,40940
21467,113748,40940
2616,117644,40941
135048,151548,40941
109066,15951,40941
134819,11590,40941
32494,41266,40942
69504,122672,40942
85356,425,40942
109236,126576,40942
118541,56184,40943
2139,44972,40943
81292,95806,40943
5359,53474,40944
6706,38263,40944
52746,60312,40944
37141,144140,40944
16143,155051,40945
34185,95080,40945
5402,1993,40946
53673,135461,40946
108281,44710,40946
33528,117307,40947
122245,124061,40947
154989,50297,40947
148882,12012,40947
122184,5466,40947
135858,101139,40947
77562,84571,40947
57691,59434,40948
139322,63618,40948
133108,140096,40951
44398,41790,40951
151725,116608,40952
14951,121179,40952
10414,118205,40952
45754,132119,40952
51316,15406,40953
158879,30332,40953
76202,13990,40957
159799,72021,40957
61497,100507,40957
88096,145734,40958
53071,131158,40958
96153,27546,40958
55214,35256,40959
68587,72327,40959
27557,70035,40960
142172,5654,40960
77582,153699,40960
114029,11074,40961
49515,151548,40961
28050,94218,40961
93659,18839,40962
41961,38263,40962
3760,88715,40962
87537,86996,40962
89649,11017,40962
136641,135822,40963
23735,159085,40963
80330,104167,40963
49441,82611,40964
130711,78034,40964
22138,136883,40964
89294,46279,40964
126574,134773,40965
86928,57145,40965
85549,24627,40968
15997,134463,40968
68196,66271,40968
150781,142822,40968
63628,113815,40968
46133,113345,40969
97225,10292,40970
119535,14840,40970
5122,24783,40971
108749,34715,40972
88641,158240,40972
133417,44074,40972
118811,8044,40973
96735,96724,40973
86019,1739,40973
126500,3459,40974
123925,92965,40974
152492,88712,40974
54252,123744,40975
97263,158325,40975
125767,16022,40976
60082,97595,40976
41157,139402,40976
122463,65162,40977
33165,62980,40977
72446,158759,40977
55915,121545,40977
5894,21059,40978
149046,18159,40978
6988,11102,40978
54171,48001,40979
58484,73371,40979
120979,85614,40980
69703,58509,40981
90083,90128,40981
114730,26938,40981
153079,135775,40981
144221,44426,40981
131107,61105,40981
6174,18045,40982
144190,49410,40982
56113,12272,40984
122399,39504,40985
56569,131645,40985
148186,45590,40986
7664,122851,40987
67824,112082,40987
62873,138379,40987
40492,29188,40987
83044,25237,40987
102271,92301,40987
89775,28702,40988
9119,141781,40988
104452,133528,40988
78355,55214,40988
6434,120571,40988
44216,66422,40988
133605,56838,40989
108315,110333,40990
156463,58271,40990
47300,30865,40991
63969,4123,40991
36137,98571,40991
467,26689,40991
53825,74808,40992
46629,76321,40992
40183,36429,40992
83368,93744,40992
41117,112748,40992
128547,18034,40993
137223,118662,40993
96293,73398,40993
89272,133576,40994
37177,119705,40994
54342,104601,40994
11359,51520,40995
48234,122026,40995
45769,49417,40995
137497,24034,40995
23545,30762,40995
108154,33180,40996
138491,92545,40996
149022,26834,40997
87001,113992,40997
160784,113316,40998
7875,25505,40999
132511,113325,40999
15469,56691,40999
15469,83715,40999
81609,142524,40999
72856,156197,40999
60890,137783,41000
102397,23850,41000
78156,89545,41001
11741,154636,41001
47914,8054,41002
113036,5439,41002
2494,77242,41002
96143,8648,41002
133743,1386,41002
58152,67842,41003
95601,85656,41003
137689,140178,41004
128973,149408,41005
118809,9937,41005
104287,122564,41005
128132,104143,41005
34442,124514,41005
83188,149935,41005
103531,119838,41005
104264,145734,41006
113621,27995,41006
86442,32837,41006
49080,44136,41007
58139,40310,41007
74963,138870,41007
154190,20706,41008
61333,13576,41008
151796,13468,41008
2634,2476,41008
47680,99728,41009
13192,59581,41010
5465,38481,41010
51559,109296,41011
114652,89008,41011
22514,149383,41011
41536,41266,41013
109771,65162,41013
18782,97085,41013
21713,83041,41013
36906,152768,41013
55295,128647,41013
107695,18747,41013
126665,139729,41013
72882,77390,41013
131277,135084,41014
37095,74007,41014
39858,59250,41014
92736,12971,41014
11048,115791,41014
49514,1131,41015
135112,78165,41015
111797,95814,41015
47730,53071,41016
16149,53474,41016
56084,142272,41017
133120,113811,41017
127746,84682,41017
55241,50760,41017
61165,69163,41017
41150,19242,41018
22571,53693,41018
68424,95583,41019
55083,147571,41019
138542,53471,41020
126840,92008,41020
78355,104601,41020
130893,21332,41021
134564,69460,41021
46717,86436,41021
94889,149884,41022
90149,65758,41022
24091,27674,41022
45939,73675,41023
84719,14978,41023
136412,135822,41024
26592,121610,41025
6658,15406,41026
91256,50641,41026
91256,38118,41026
91256,58806,41026
134117,71555,41026
86258,45712,41026
41366,3729,41026
38084,20715,41026
130658,45434,41026
3632,22077,41027
5631,118582,41028
44372,92351,41028
86167,86318,41028
25962,12090,41028
150011,65162,41028
154925,19308,41029
100601,79066,41029
48209,55241,41029
147922,22637,41029
40078,102064,41029
14145,25962,41030
70905,18064,41030
119210,102811,41030
54870,66859,41030
153675,23953,41030
24881,91224,41031
22798,151681,41031
108440,57124,41031
156691,130934,41031
25914,27754,41031
110152,55591,41032
95119,83621,41032
66381,43416,41032
47497,81990,41033
30819,35278,41033
66132,141414,41033
41285,131214,41034
144024,25591,41034
108300,134650,41034
73149,120884,41035
36355,28284,41035
146944,38080,41035
5881,47680,41036
116413,156340,41036
149618,41076,41036
24759,12160,41036
52321,21138,41037
33820,61320,41037
73104,53606,41037
150470,72294,41037
67223,128194,41037
20044,85690,41037
27557,18443,41038
104258,93619,41039
122618,131850,41040
62852,39842,41041
37135,37131,41041
19187,60312,41041
54439,119838,41041
23364,76916,41042
108829,107547,41042
107372,140582,41042
78325,66525,41043
1641,16147,41043
19876,75221,41043
67163,131994,41043
31146,23886,41043
18596,64690,41043
23819,27742,41044
21521,24528,41045
61165,66865,41045
28378,66853,41045
65594,120409,41046
38805,79707,41046
86150,41604,41048
77447,118582,41049
74077,87001,41049
18656,153263,41049
33495,72288,41050
26506,146326,41051
137223,114793,41051
46207,85507,41051
143533,38360,41051
42380,22603,41051
1131,11874,41052
5402,120732,41052
26403,106601,41052
153104,159155,41053
158350,35069,41053
98571,147059,41054
35793,34766,41054
39529,72503,41055
143005,154299,41055
31146,125400,41055
71705,155350,41055
16746,7188,41055
59733,732,41056
24687,45762,41056
103142,144635,41056
96805,23688,41057
61815,82374,41057
99312,86897,41058
85609,69733,41058
12058,5351,41058
97085,137147,41059
149582,41778,41059
23523,146603,41060
137785,152010,41060
129763,19623,41060
37312,149457,41060
85534,155787,41060
58773,31595,41060
11060,118558,41061
39471,8071,41061
12229,154516,41061
138501,44719,41061
72575,154456,41061
150150,86511,41061
44148,130219,41061
66818,108414,41062
62932,129687,41062
157757,84921,41062
86178,147119,41062
125761,147443,41063
6133,133824,41063
51418,53474,41064
85022,105087,41064
145174,10300,41064
44331,148992,41064
142086,24848,41065
57641,29604,41065
160060,150467,41065
31589,102255,41065
72221,117854,41066
53326,22110,41066
119636,30492,41067
23014,12480,41067
70555,67577,41068
45306,119210,41068
33814,59614,41068
29327,131346,41068
26739,65886,41069
58819,36137,41069
34972,112056,41069
122622,141895,41070
156088,24387,41070
144134,129133,41070
158325,72884,41070
138981,35999,41070
144192,107633,41071
84577,147543,41071
32328,17213,41071
85513,88869,41072
123893,104157,41073
27442,104908,41074
39459,144136,41074
122318,24349,41074
21058,132955,41074
27995,11263,41075
24748,65237,41075
37374,123935,41075
62802,97741,41075
146205,35982,41075
54709,144144,41076
49586,33894,41076
25018,145133,41076
160514,132106,41076
40800,1518,41076
142295,147484,41076
57669,120395,41076
138883,138521,41076
7148,102003,41077
10416,71836,41077
23819,363,41077
19133,108380,41078
62755,38829,41078
131130,158314,41079
77648,68878,41079
138516,138002,41079
123847,8054,41079
120979,67512,41079
73398,72219,41080
7647,86126,41080
124881,104667,41080
148316,112152,41081
120466,136266,41081
116094,26506,41082
159276,1805,41082
61731,61725,41082
87632,123721,41082
99832,11074,41083
49319,79293,41083
129010,155243,41083
147765,65017,41083
11084,92330,41083
29638,155264,41085
45461,126356,41085
78199,35071,41085
81905,53856,41085
